journal,year,n_bar_cont,n_informative,n_bar_or_informative,policy,policy_year,JCR Abbreviation,Publisher,All_Fields
International journal of obesity (2005),2023.0,18,27,42,1.0,2013,INT J OBESITY,SPRINGERNATURE,ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
International journal of obesity (2005),2024.0,29,40,57,1.0,2013,INT J OBESITY,SPRINGERNATURE,ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
International journal of obesity (2005),2025.0,29,65,84,1.0,2013,INT J OBESITY,SPRINGERNATURE,ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS
Journal of the American Heart Association,2012.0,35,19,45,1.0,2019,J AM HEART ASSOC,WILEY,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of the American Heart Association,2013.0,100,66,133,1.0,2019,J AM HEART ASSOC,WILEY,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of the American Heart Association,2014.0,123,82,162,1.0,2019,J AM HEART ASSOC,WILEY,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of the American Heart Association,2015.0,94,81,145,1.0,2019,J AM HEART ASSOC,WILEY,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of the American Heart Association,2016.0,183,122,250,1.0,2019,J AM HEART ASSOC,WILEY,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of the American Heart Association,2017.0,232,199,349,1.0,2019,J AM HEART ASSOC,WILEY,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of the American Heart Association,2018.0,198,206,317,1.0,2019,J AM HEART ASSOC,WILEY,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of the American Heart Association,2019.0,142,209,297,1.0,2019,J AM HEART ASSOC,WILEY,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of the American Heart Association,2020.0,176,258,363,1.0,2019,J AM HEART ASSOC,WILEY,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of the American Heart Association,2021.0,172,334,423,1.0,2019,J AM HEART ASSOC,WILEY,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of the American Heart Association,2022.0,107,277,326,1.0,2019,J AM HEART ASSOC,WILEY,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of the American Heart Association,2023.0,80,253,295,1.0,2019,J AM HEART ASSOC,WILEY,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of the American Heart Association,2024.0,118,288,364,1.0,2019,J AM HEART ASSOC,WILEY,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of the American Heart Association,2025.0,105,308,366,1.0,2019,J AM HEART ASSOC,WILEY,CARDIAC & CARDIOVASCULAR SYSTEMS
Journal of the American Heart Association,2026.0,7,23,26,1.0,2019,J AM HEART ASSOC,WILEY,CARDIAC & CARDIOVASCULAR SYSTEMS
"Journal of applied physiology (Bethesda, Md. : 1985)",2010.0,220,64,258,1.0,2017,J APPL PHYSIOL,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; SPORT SCIENCES
"Journal of applied physiology (Bethesda, Md. : 1985)",2011.0,221,68,258,1.0,2017,J APPL PHYSIOL,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; SPORT SCIENCES
"Journal of applied physiology (Bethesda, Md. : 1985)",2012.0,264,82,307,1.0,2017,J APPL PHYSIOL,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; SPORT SCIENCES
"Journal of applied physiology (Bethesda, Md. : 1985)",2013.0,240,77,273,1.0,2017,J APPL PHYSIOL,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; SPORT SCIENCES
"Journal of applied physiology (Bethesda, Md. : 1985)",2014.0,177,74,215,1.0,2017,J APPL PHYSIOL,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; SPORT SCIENCES
"Journal of applied physiology (Bethesda, Md. : 1985)",2015.0,177,59,217,1.0,2017,J APPL PHYSIOL,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; SPORT SCIENCES
"Journal of applied physiology (Bethesda, Md. : 1985)",2016.0,141,63,178,1.0,2017,J APPL PHYSIOL,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; SPORT SCIENCES
"Journal of applied physiology (Bethesda, Md. : 1985)",2017.0,167,93,216,1.0,2017,J APPL PHYSIOL,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; SPORT SCIENCES
"Journal of applied physiology (Bethesda, Md. : 1985)",2018.0,183,101,245,1.0,2017,J APPL PHYSIOL,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; SPORT SCIENCES
"Journal of applied physiology (Bethesda, Md. : 1985)",2019.0,157,143,238,1.0,2017,J APPL PHYSIOL,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; SPORT SCIENCES
"Journal of applied physiology (Bethesda, Md. : 1985)",2020.0,113,162,213,1.0,2017,J APPL PHYSIOL,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; SPORT SCIENCES
"Journal of applied physiology (Bethesda, Md. : 1985)",2021.0,77,185,225,1.0,2017,J APPL PHYSIOL,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; SPORT SCIENCES
"Journal of applied physiology (Bethesda, Md. : 1985)",2022.0,38,163,177,1.0,2017,J APPL PHYSIOL,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; SPORT SCIENCES
"Journal of applied physiology (Bethesda, Md. : 1985)",2023.0,39,174,191,1.0,2017,J APPL PHYSIOL,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; SPORT SCIENCES
"Journal of applied physiology (Bethesda, Md. : 1985)",2024.0,46,160,174,1.0,2017,J APPL PHYSIOL,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; SPORT SCIENCES
"Journal of applied physiology (Bethesda, Md. : 1985)",2025.0,38,197,212,1.0,2017,J APPL PHYSIOL,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; SPORT SCIENCES
"Journal of applied physiology (Bethesda, Md. : 1985)",2026.0,7,21,22,1.0,2017,J APPL PHYSIOL,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; SPORT SCIENCES
Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,2010.0,156,27,167,1.0,2019,J BONE MINER RES,OXFORD UNIV PRESS,ENDOCRINOLOGY & METABOLISM
Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,2011.0,175,33,188,1.0,2019,J BONE MINER RES,OXFORD UNIV PRESS,ENDOCRINOLOGY & METABOLISM
Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,2012.0,123,36,137,1.0,2019,J BONE MINER RES,OXFORD UNIV PRESS,ENDOCRINOLOGY & METABOLISM
Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,2013.0,130,40,151,1.0,2019,J BONE MINER RES,OXFORD UNIV PRESS,ENDOCRINOLOGY & METABOLISM
Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,2014.0,142,40,156,1.0,2019,J BONE MINER RES,OXFORD UNIV PRESS,ENDOCRINOLOGY & METABOLISM
Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,2015.0,127,51,146,1.0,2019,J BONE MINER RES,OXFORD UNIV PRESS,ENDOCRINOLOGY & METABOLISM
Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,2016.0,107,44,125,1.0,2019,J BONE MINER RES,OXFORD UNIV PRESS,ENDOCRINOLOGY & METABOLISM
Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,2017.0,115,56,129,1.0,2019,J BONE MINER RES,OXFORD UNIV PRESS,ENDOCRINOLOGY & METABOLISM
Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,2018.0,89,55,114,1.0,2019,J BONE MINER RES,OXFORD UNIV PRESS,ENDOCRINOLOGY & METABOLISM
Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,2019.0,85,58,115,1.0,2019,J BONE MINER RES,OXFORD UNIV PRESS,ENDOCRINOLOGY & METABOLISM
Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,2020.0,37,120,138,1.0,2019,J BONE MINER RES,OXFORD UNIV PRESS,ENDOCRINOLOGY & METABOLISM
Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,2021.0,20,117,124,1.0,2019,J BONE MINER RES,OXFORD UNIV PRESS,ENDOCRINOLOGY & METABOLISM
Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,2022.0,18,112,123,1.0,2019,J BONE MINER RES,OXFORD UNIV PRESS,ENDOCRINOLOGY & METABOLISM
Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,2023.0,16,73,78,1.0,2019,J BONE MINER RES,OXFORD UNIV PRESS,ENDOCRINOLOGY & METABOLISM
Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,2024.0,14,72,82,1.0,2019,J BONE MINER RES,OXFORD UNIV PRESS,ENDOCRINOLOGY & METABOLISM
Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,2025.0,24,73,79,1.0,2019,J BONE MINER RES,OXFORD UNIV PRESS,ENDOCRINOLOGY & METABOLISM
Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,2010.0,101,32,118,1.0,2018,J CEREBR BLOOD F MET,SAGE PUBLICATIONS INC,ENDOCRINOLOGY & METABOLISM; HEMATOLOGY; NEUROSCIENCES
Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,2011.0,122,32,140,1.0,2018,J CEREBR BLOOD F MET,SAGE PUBLICATIONS INC,ENDOCRINOLOGY & METABOLISM; HEMATOLOGY; NEUROSCIENCES
Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,2012.0,90,30,105,1.0,2018,J CEREBR BLOOD F MET,SAGE PUBLICATIONS INC,ENDOCRINOLOGY & METABOLISM; HEMATOLOGY; NEUROSCIENCES
Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,2013.0,127,46,149,1.0,2018,J CEREBR BLOOD F MET,SAGE PUBLICATIONS INC,ENDOCRINOLOGY & METABOLISM; HEMATOLOGY; NEUROSCIENCES
Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,2014.0,126,55,149,1.0,2018,J CEREBR BLOOD F MET,SAGE PUBLICATIONS INC,ENDOCRINOLOGY & METABOLISM; HEMATOLOGY; NEUROSCIENCES
Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,2015.0,131,61,156,1.0,2018,J CEREBR BLOOD F MET,SAGE PUBLICATIONS INC,ENDOCRINOLOGY & METABOLISM; HEMATOLOGY; NEUROSCIENCES
Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,2016.0,74,42,96,1.0,2018,J CEREBR BLOOD F MET,SAGE PUBLICATIONS INC,ENDOCRINOLOGY & METABOLISM; HEMATOLOGY; NEUROSCIENCES
Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,2017.0,156,108,220,1.0,2018,J CEREBR BLOOD F MET,SAGE PUBLICATIONS INC,ENDOCRINOLOGY & METABOLISM; HEMATOLOGY; NEUROSCIENCES
Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,2018.0,69,62,101,1.0,2018,J CEREBR BLOOD F MET,SAGE PUBLICATIONS INC,ENDOCRINOLOGY & METABOLISM; HEMATOLOGY; NEUROSCIENCES
Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,2019.0,86,87,133,1.0,2018,J CEREBR BLOOD F MET,SAGE PUBLICATIONS INC,ENDOCRINOLOGY & METABOLISM; HEMATOLOGY; NEUROSCIENCES
Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,2020.0,65,107,135,1.0,2018,J CEREBR BLOOD F MET,SAGE PUBLICATIONS INC,ENDOCRINOLOGY & METABOLISM; HEMATOLOGY; NEUROSCIENCES
Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,2021.0,55,152,172,1.0,2018,J CEREBR BLOOD F MET,SAGE PUBLICATIONS INC,ENDOCRINOLOGY & METABOLISM; HEMATOLOGY; NEUROSCIENCES
Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,2022.0,24,90,94,1.0,2018,J CEREBR BLOOD F MET,SAGE PUBLICATIONS INC,ENDOCRINOLOGY & METABOLISM; HEMATOLOGY; NEUROSCIENCES
Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,2023.0,26,97,109,1.0,2018,J CEREBR BLOOD F MET,SAGE PUBLICATIONS INC,ENDOCRINOLOGY & METABOLISM; HEMATOLOGY; NEUROSCIENCES
Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,2024.0,21,100,106,1.0,2018,J CEREBR BLOOD F MET,SAGE PUBLICATIONS INC,ENDOCRINOLOGY & METABOLISM; HEMATOLOGY; NEUROSCIENCES
Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,2025.0,31,152,158,1.0,2018,J CEREBR BLOOD F MET,SAGE PUBLICATIONS INC,ENDOCRINOLOGY & METABOLISM; HEMATOLOGY; NEUROSCIENCES
Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,2026.0,1,9,9,1.0,2018,J CEREBR BLOOD F MET,SAGE PUBLICATIONS INC,ENDOCRINOLOGY & METABOLISM; HEMATOLOGY; NEUROSCIENCES
The Journal of general physiology,2010.0,48,24,59,1.0,2021,J GEN PHYSIOL,ROCKEFELLER UNIV PRESS,PHYSIOLOGY
The Journal of general physiology,2011.0,37,24,46,1.0,2021,J GEN PHYSIOL,ROCKEFELLER UNIV PRESS,PHYSIOLOGY
The Journal of general physiology,2012.0,33,23,42,1.0,2021,J GEN PHYSIOL,ROCKEFELLER UNIV PRESS,PHYSIOLOGY
The Journal of general physiology,2013.0,49,24,59,1.0,2021,J GEN PHYSIOL,ROCKEFELLER UNIV PRESS,PHYSIOLOGY
The Journal of general physiology,2014.0,47,37,60,1.0,2021,J GEN PHYSIOL,ROCKEFELLER UNIV PRESS,PHYSIOLOGY
The Journal of general physiology,2015.0,36,23,48,1.0,2021,J GEN PHYSIOL,ROCKEFELLER UNIV PRESS,PHYSIOLOGY
The Journal of general physiology,2016.0,38,24,47,1.0,2021,J GEN PHYSIOL,ROCKEFELLER UNIV PRESS,PHYSIOLOGY
The Journal of general physiology,2017.0,30,19,36,1.0,2021,J GEN PHYSIOL,ROCKEFELLER UNIV PRESS,PHYSIOLOGY
The Journal of general physiology,2018.0,48,28,62,1.0,2021,J GEN PHYSIOL,ROCKEFELLER UNIV PRESS,PHYSIOLOGY
The Journal of general physiology,2019.0,39,35,59,1.0,2021,J GEN PHYSIOL,ROCKEFELLER UNIV PRESS,PHYSIOLOGY
The Journal of general physiology,2020.0,34,31,45,1.0,2021,J GEN PHYSIOL,ROCKEFELLER UNIV PRESS,PHYSIOLOGY
The Journal of general physiology,2021.0,33,57,75,1.0,2021,J GEN PHYSIOL,ROCKEFELLER UNIV PRESS,PHYSIOLOGY
The Journal of general physiology,2022.0,20,44,48,1.0,2021,J GEN PHYSIOL,ROCKEFELLER UNIV PRESS,PHYSIOLOGY
The Journal of general physiology,2023.0,29,63,71,1.0,2021,J GEN PHYSIOL,ROCKEFELLER UNIV PRESS,PHYSIOLOGY
The Journal of general physiology,2024.0,11,35,37,1.0,2021,J GEN PHYSIOL,ROCKEFELLER UNIV PRESS,PHYSIOLOGY
The Journal of general physiology,2025.0,14,33,35,1.0,2021,J GEN PHYSIOL,ROCKEFELLER UNIV PRESS,PHYSIOLOGY
The Journal of general physiology,2026.0,4,10,10,1.0,2021,J GEN PHYSIOL,ROCKEFELLER UNIV PRESS,PHYSIOLOGY
Journal of molecular and cellular cardiology,2010.0,177,27,181,1.0,2021,J MOL CELL CARDIOL,ELSEVIER SCI LTD,CARDIAC & CARDIOVASCULAR SYSTEMS; CELL BIOLOGY
Journal of molecular and cellular cardiology,2011.0,151,21,153,1.0,2021,J MOL CELL CARDIOL,ELSEVIER SCI LTD,CARDIAC & CARDIOVASCULAR SYSTEMS; CELL BIOLOGY
Journal of molecular and cellular cardiology,2012.0,168,31,173,1.0,2021,J MOL CELL CARDIOL,ELSEVIER SCI LTD,CARDIAC & CARDIOVASCULAR SYSTEMS; CELL BIOLOGY
Journal of molecular and cellular cardiology,2013.0,154,21,155,1.0,2021,J MOL CELL CARDIOL,ELSEVIER SCI LTD,CARDIAC & CARDIOVASCULAR SYSTEMS; CELL BIOLOGY
Journal of molecular and cellular cardiology,2014.0,161,44,168,1.0,2021,J MOL CELL CARDIOL,ELSEVIER SCI LTD,CARDIAC & CARDIOVASCULAR SYSTEMS; CELL BIOLOGY
Journal of molecular and cellular cardiology,2015.0,199,48,207,1.0,2021,J MOL CELL CARDIOL,ELSEVIER SCI LTD,CARDIAC & CARDIOVASCULAR SYSTEMS; CELL BIOLOGY
Journal of molecular and cellular cardiology,2016.0,136,27,138,1.0,2021,J MOL CELL CARDIOL,ELSEVIER SCI LTD,CARDIAC & CARDIOVASCULAR SYSTEMS; CELL BIOLOGY
Journal of molecular and cellular cardiology,2017.0,94,32,98,1.0,2021,J MOL CELL CARDIOL,ELSEVIER SCI LTD,CARDIAC & CARDIOVASCULAR SYSTEMS; CELL BIOLOGY
Journal of molecular and cellular cardiology,2018.0,167,69,184,1.0,2021,J MOL CELL CARDIOL,ELSEVIER SCI LTD,CARDIAC & CARDIOVASCULAR SYSTEMS; CELL BIOLOGY
Journal of molecular and cellular cardiology,2019.0,152,97,181,1.0,2021,J MOL CELL CARDIOL,ELSEVIER SCI LTD,CARDIAC & CARDIOVASCULAR SYSTEMS; CELL BIOLOGY
Journal of molecular and cellular cardiology,2020.0,91,84,123,1.0,2021,J MOL CELL CARDIOL,ELSEVIER SCI LTD,CARDIAC & CARDIOVASCULAR SYSTEMS; CELL BIOLOGY
Journal of molecular and cellular cardiology,2021.0,47,82,96,1.0,2021,J MOL CELL CARDIOL,ELSEVIER SCI LTD,CARDIAC & CARDIOVASCULAR SYSTEMS; CELL BIOLOGY
Journal of molecular and cellular cardiology,2022.0,37,84,93,1.0,2021,J MOL CELL CARDIOL,ELSEVIER SCI LTD,CARDIAC & CARDIOVASCULAR SYSTEMS; CELL BIOLOGY
Journal of molecular and cellular cardiology,2023.0,25,65,66,1.0,2021,J MOL CELL CARDIOL,ELSEVIER SCI LTD,CARDIAC & CARDIOVASCULAR SYSTEMS; CELL BIOLOGY
Journal of molecular and cellular cardiology,2024.0,28,79,81,1.0,2021,J MOL CELL CARDIOL,ELSEVIER SCI LTD,CARDIAC & CARDIOVASCULAR SYSTEMS; CELL BIOLOGY
Journal of molecular and cellular cardiology,2025.0,31,79,84,1.0,2021,J MOL CELL CARDIOL,ELSEVIER SCI LTD,CARDIAC & CARDIOVASCULAR SYSTEMS; CELL BIOLOGY
Journal of molecular endocrinology,2010.0,45,5,45,1.0,2020,J MOL ENDOCRINOL,BIOSCIENTIFICA LTD,ENDOCRINOLOGY & METABOLISM
Journal of molecular endocrinology,2011.0,44,7,46,1.0,2020,J MOL ENDOCRINOL,BIOSCIENTIFICA LTD,ENDOCRINOLOGY & METABOLISM
Journal of molecular endocrinology,2012.0,39,8,42,1.0,2020,J MOL ENDOCRINOL,BIOSCIENTIFICA LTD,ENDOCRINOLOGY & METABOLISM
Journal of molecular endocrinology,2013.0,57,11,57,1.0,2020,J MOL ENDOCRINOL,BIOSCIENTIFICA LTD,ENDOCRINOLOGY & METABOLISM
Journal of molecular endocrinology,2014.0,63,11,65,1.0,2020,J MOL ENDOCRINOL,BIOSCIENTIFICA LTD,ENDOCRINOLOGY & METABOLISM
Journal of molecular endocrinology,2015.0,48,6,49,1.0,2020,J MOL ENDOCRINOL,BIOSCIENTIFICA LTD,ENDOCRINOLOGY & METABOLISM
Journal of molecular endocrinology,2016.0,51,8,51,1.0,2020,J MOL ENDOCRINOL,BIOSCIENTIFICA LTD,ENDOCRINOLOGY & METABOLISM
Journal of molecular endocrinology,2017.0,40,7,41,1.0,2020,J MOL ENDOCRINOL,BIOSCIENTIFICA LTD,ENDOCRINOLOGY & METABOLISM
Journal of molecular endocrinology,2018.0,48,7,48,1.0,2020,J MOL ENDOCRINOL,BIOSCIENTIFICA LTD,ENDOCRINOLOGY & METABOLISM
Journal of molecular endocrinology,2019.0,40,11,42,1.0,2020,J MOL ENDOCRINOL,BIOSCIENTIFICA LTD,ENDOCRINOLOGY & METABOLISM
Journal of molecular endocrinology,2020.0,26,21,36,1.0,2020,J MOL ENDOCRINOL,BIOSCIENTIFICA LTD,ENDOCRINOLOGY & METABOLISM
Journal of molecular endocrinology,2021.0,16,48,49,1.0,2020,J MOL ENDOCRINOL,BIOSCIENTIFICA LTD,ENDOCRINOLOGY & METABOLISM
Journal of molecular endocrinology,2022.0,6,23,24,1.0,2020,J MOL ENDOCRINOL,BIOSCIENTIFICA LTD,ENDOCRINOLOGY & METABOLISM
Journal of molecular endocrinology,2023.0,10,36,37,1.0,2020,J MOL ENDOCRINOL,BIOSCIENTIFICA LTD,ENDOCRINOLOGY & METABOLISM
Journal of molecular endocrinology,2024.0,9,16,19,1.0,2020,J MOL ENDOCRINOL,BIOSCIENTIFICA LTD,ENDOCRINOLOGY & METABOLISM
Journal of molecular endocrinology,2025.0,12,25,30,1.0,2020,J MOL ENDOCRINOL,BIOSCIENTIFICA LTD,ENDOCRINOLOGY & METABOLISM
Journal of neurophysiology,2010.0,347,251,486,1.0,2017,J NEUROPHYSIOL,AMER PHYSIOLOGICAL SOC,NEUROSCIENCES; PHYSIOLOGY
Journal of neurophysiology,2011.0,317,234,413,1.0,2017,J NEUROPHYSIOL,AMER PHYSIOLOGICAL SOC,NEUROSCIENCES; PHYSIOLOGY
Journal of neurophysiology,2012.0,356,241,461,1.0,2017,J NEUROPHYSIOL,AMER PHYSIOLOGICAL SOC,NEUROSCIENCES; PHYSIOLOGY
Journal of neurophysiology,2013.0,298,238,414,1.0,2017,J NEUROPHYSIOL,AMER PHYSIOLOGICAL SOC,NEUROSCIENCES; PHYSIOLOGY
Journal of neurophysiology,2014.0,279,213,384,1.0,2017,J NEUROPHYSIOL,AMER PHYSIOLOGICAL SOC,NEUROSCIENCES; PHYSIOLOGY
Journal of neurophysiology,2015.0,340,264,468,1.0,2017,J NEUROPHYSIOL,AMER PHYSIOLOGICAL SOC,NEUROSCIENCES; PHYSIOLOGY
Journal of neurophysiology,2016.0,268,212,369,1.0,2017,J NEUROPHYSIOL,AMER PHYSIOLOGICAL SOC,NEUROSCIENCES; PHYSIOLOGY
Journal of neurophysiology,2017.0,203,224,327,1.0,2017,J NEUROPHYSIOL,AMER PHYSIOLOGICAL SOC,NEUROSCIENCES; PHYSIOLOGY
Journal of neurophysiology,2018.0,180,189,299,1.0,2017,J NEUROPHYSIOL,AMER PHYSIOLOGICAL SOC,NEUROSCIENCES; PHYSIOLOGY
Journal of neurophysiology,2019.0,153,203,274,1.0,2017,J NEUROPHYSIOL,AMER PHYSIOLOGICAL SOC,NEUROSCIENCES; PHYSIOLOGY
Journal of neurophysiology,2020.0,130,228,268,1.0,2017,J NEUROPHYSIOL,AMER PHYSIOLOGICAL SOC,NEUROSCIENCES; PHYSIOLOGY
Journal of neurophysiology,2021.0,97,219,253,1.0,2017,J NEUROPHYSIOL,AMER PHYSIOLOGICAL SOC,NEUROSCIENCES; PHYSIOLOGY
Journal of neurophysiology,2022.0,65,174,192,1.0,2017,J NEUROPHYSIOL,AMER PHYSIOLOGICAL SOC,NEUROSCIENCES; PHYSIOLOGY
Journal of neurophysiology,2023.0,62,165,190,1.0,2017,J NEUROPHYSIOL,AMER PHYSIOLOGICAL SOC,NEUROSCIENCES; PHYSIOLOGY
Journal of neurophysiology,2024.0,63,164,184,1.0,2017,J NEUROPHYSIOL,AMER PHYSIOLOGICAL SOC,NEUROSCIENCES; PHYSIOLOGY
Journal of neurophysiology,2025.0,61,214,239,1.0,2017,J NEUROPHYSIOL,AMER PHYSIOLOGICAL SOC,NEUROSCIENCES; PHYSIOLOGY
Journal of neurophysiology,2026.0,5,20,23,1.0,2017,J NEUROPHYSIOL,AMER PHYSIOLOGICAL SOC,NEUROSCIENCES; PHYSIOLOGY
The Journal of physiology,2010.0,213,88,241,1.0,2019,J PHYSIOL-LONDON,WILEY,NEUROSCIENCES; PHYSIOLOGY
The Journal of physiology,2011.0,274,98,303,1.0,2019,J PHYSIOL-LONDON,WILEY,NEUROSCIENCES; PHYSIOLOGY
The Journal of physiology,2012.0,257,115,297,1.0,2019,J PHYSIOL-LONDON,WILEY,NEUROSCIENCES; PHYSIOLOGY
The Journal of physiology,2013.0,259,107,286,1.0,2019,J PHYSIOL-LONDON,WILEY,NEUROSCIENCES; PHYSIOLOGY
The Journal of physiology,2014.0,209,111,240,1.0,2019,J PHYSIOL-LONDON,WILEY,NEUROSCIENCES; PHYSIOLOGY
The Journal of physiology,2015.0,197,103,225,1.0,2019,J PHYSIOL-LONDON,WILEY,NEUROSCIENCES; PHYSIOLOGY
The Journal of physiology,2016.0,218,131,260,1.0,2019,J PHYSIOL-LONDON,WILEY,NEUROSCIENCES; PHYSIOLOGY
The Journal of physiology,2017.0,248,154,306,1.0,2019,J PHYSIOL-LONDON,WILEY,NEUROSCIENCES; PHYSIOLOGY
The Journal of physiology,2018.0,186,152,261,1.0,2019,J PHYSIOL-LONDON,WILEY,NEUROSCIENCES; PHYSIOLOGY
The Journal of physiology,2019.0,163,184,264,1.0,2019,J PHYSIOL-LONDON,WILEY,NEUROSCIENCES; PHYSIOLOGY
The Journal of physiology,2020.0,84,209,227,1.0,2019,J PHYSIOL-LONDON,WILEY,NEUROSCIENCES; PHYSIOLOGY
The Journal of physiology,2021.0,68,191,203,1.0,2019,J PHYSIOL-LONDON,WILEY,NEUROSCIENCES; PHYSIOLOGY
The Journal of physiology,2022.0,42,167,171,1.0,2019,J PHYSIOL-LONDON,WILEY,NEUROSCIENCES; PHYSIOLOGY
The Journal of physiology,2023.0,46,177,185,1.0,2019,J PHYSIOL-LONDON,WILEY,NEUROSCIENCES; PHYSIOLOGY
The Journal of physiology,2024.0,58,229,236,1.0,2019,J PHYSIOL-LONDON,WILEY,NEUROSCIENCES; PHYSIOLOGY
The Journal of physiology,2025.0,97,349,356,1.0,2019,J PHYSIOL-LONDON,WILEY,NEUROSCIENCES; PHYSIOLOGY
The Journal of physiology,2026.0,7,25,26,1.0,2019,J PHYSIOL-LONDON,WILEY,NEUROSCIENCES; PHYSIOLOGY
The Journal of rheumatology,2010.0,56,61,101,1.0,2019,J RHEUMATOL,J RHEUMATOL PUBL CO,RHEUMATOLOGY
The Journal of rheumatology,2011.0,51,35,78,1.0,2019,J RHEUMATOL,J RHEUMATOL PUBL CO,RHEUMATOLOGY
The Journal of rheumatology,2012.0,36,48,74,1.0,2019,J RHEUMATOL,J RHEUMATOL PUBL CO,RHEUMATOLOGY
The Journal of rheumatology,2013.0,34,35,64,1.0,2019,J RHEUMATOL,J RHEUMATOL PUBL CO,RHEUMATOLOGY
The Journal of rheumatology,2014.0,43,37,72,1.0,2019,J RHEUMATOL,J RHEUMATOL PUBL CO,RHEUMATOLOGY
The Journal of rheumatology,2015.0,33,46,74,1.0,2019,J RHEUMATOL,J RHEUMATOL PUBL CO,RHEUMATOLOGY
The Journal of rheumatology,2016.0,36,29,58,1.0,2019,J RHEUMATOL,J RHEUMATOL PUBL CO,RHEUMATOLOGY
