field,journal,year,n_graphs,n_bar_cont,n_informative,n_bar_or_informative,policy,policy_year,log_offset,year_centered,JCR_Abbrev,JID,num_articles,p_bar,p_informative,p_total,All_Fields
cardiac & cardiovascular systems,circulation-cardiovascular interventions,2013,42,8,9,17,1,4,-0.867500568,-4.994935106,,,17,0.47058823529411764,0.5294117647058824,17,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,circulation-cardiovascular interventions,2014,7,1,2,2,1,5,-2.659260037,-3.994935106,,,2,0.5,1,2,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,circulation-cardiovascular interventions,2022,70,7,17,22,1,6,-0.356674944,4.005064894,,,22,0.3181818181818182,0.7727272727272727,22,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,circulation-cardiovascular interventions,2023,52,2,13,15,1,7,-0.653926467,5.005064894,,,15,0.13333333333333333,0.8666666666666667,15,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,circulation-cardiovascular interventions,2024,81,13,23,32,1,8,-0.210721031,6.005064894,,,32,0.40625,0.71875,32,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,circulation-cardiovascular interventions,2025,81,5,17,22,1,9,-0.210721031,7.005064894,,,22,0.22727272727272727,0.7727272727272727,22,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,circulation-cardiovascular quality and outcomes,2010,52,8,8,15,1,1,-0.653926467,-7.994935106,,,15,0.5333333333333333,0.5333333333333333,15,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,circulation-cardiovascular quality and outcomes,2011,28,5,7,11,1,2,-1.272965676,-6.994935106,,,11,0.45454545454545453,0.6363636363636364,11,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,circulation-cardiovascular quality and outcomes,2012,4,1,0,1,1,3,-3.218875825,-5.994935106,,,1,1,0,1,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,circulation-cardiovascular quality and outcomes,2013,52,8,3,11,1,4,-0.653926467,-4.994935106,,,11,0.7272727272727273,0.2727272727272727,11,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,circulation-cardiovascular quality and outcomes,2014,15,1,3,4,1,5,-1.897119985,-3.994935106,,,4,0.25,0.75,4,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,circulation-cardiovascular quality and outcomes,2022,58,4,7,11,1,7,-0.544727175,4.005064894,,,11,0.36363636363636365,0.6363636363636364,11,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,circulation-cardiovascular quality and outcomes,2023,56,1,6,7,1,8,-0.579818495,5.005064894,,,7,0.14285714285714285,0.8571428571428571,7,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,circulation-cardiovascular quality and outcomes,2024,77,4,17,20,1,9,-0.261364764,6.005064894,,,20,0.2,0.85,20,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,circulation-cardiovascular quality and outcomes,2025,62,3,7,10,1,10,-0.478035801,7.005064894,,,10,0.3,0.7,10,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,circulation research,2010,82,76,14,77,1,1,-0.198450939,-7.994935106,CIRC RES,4,77,0.987012987,0.18181818181818182,77,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; HEMATOLOGY
cardiac & cardiovascular systems,circulation research,2011,67,62,11,62,1,2,-0.400477567,-6.994935106,CIRC RES,4,62,1,0.1774193548387097,62,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; HEMATOLOGY
cardiac & cardiovascular systems,circulation research,2012,71,66,19,67,1,3,-0.342490309,-5.994935106,CIRC RES,4,67,0.9850746268656716,0.2835820895522388,67,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; HEMATOLOGY
cardiac & cardiovascular systems,circulation research,2013,55,53,13,54,1,4,-0.597837001,-4.994935106,CIRC RES,4,54,0.9814814814814815,0.24074074074074073,54,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; HEMATOLOGY
cardiac & cardiovascular systems,circulation research,2014,44,42,16,43,1,5,-0.820980552,-3.994935106,CIRC RES,4,43,0.9767441860465116,0.37209302325581395,43,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; HEMATOLOGY
cardiac & cardiovascular systems,circulation research,2015,54,49,25,52,1,6,-0.616186139,-2.994935106,CIRC RES,4,52,0.9423076923076923,0.4807692307692308,52,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; HEMATOLOGY
cardiac & cardiovascular systems,circulation research,2016,32,25,14,27,1,7,-1.139434283,-1.994935106,CIRC RES,4,27,0.9259259259259259,0.5185185185185185,27,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; HEMATOLOGY
cardiac & cardiovascular systems,circulation research,2017,40,36,23,39,1,8,-0.916290732,-0.994935106,CIRC RES,4,39,0.9230769230769231,0.5897435897435898,39,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; HEMATOLOGY
cardiac & cardiovascular systems,circulation research,2018,36,27,20,31,1,9,-1.021651248,0.005064894,CIRC RES,4,31,0.8709677419354839,0.6451612903225806,31,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; HEMATOLOGY
cardiac & cardiovascular systems,circulation research,2019,42,20,30,35,1,10,-0.867500568,1.005064894,CIRC RES,4,35,0.5714285714285714,0.8571428571428571,35,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; HEMATOLOGY
cardiac & cardiovascular systems,circulation research,2020,56,10,53,53,1,11,-0.579818495,2.005064894,CIRC RES,4,53,0.18867924528301888,1,53,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; HEMATOLOGY
cardiac & cardiovascular systems,circulation research,2021,61,14,58,59,1,12,-0.494296322,3.005064894,CIRC RES,4,59,0.23728813559322035,0.9830508474576272,59,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; HEMATOLOGY
cardiac & cardiovascular systems,circulation research,2022,50,6,45,46,1,13,-0.693147181,4.005064894,CIRC RES,4,46,0.13043478260869565,0.9782608695652174,46,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; HEMATOLOGY
cardiac & cardiovascular systems,circulation research,2023,48,10,45,45,1,14,-0.733969175,5.005064894,CIRC RES,4,45,0.2222222222222222,1,45,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; HEMATOLOGY
cardiac & cardiovascular systems,circulation research,2024,101,13,92,92,1,15,0.009950331,6.005064894,CIRC RES,4,92,0.14130434782608695,1,92,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; HEMATOLOGY
cardiac & cardiovascular systems,circulation research,2025,125,26,125,125,1,16,0.223143551,7.005064894,CIRC RES,4,125,0.208,1,125,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; HEMATOLOGY
cardiac & cardiovascular systems,circulation research,2026,14,4,14,14,1,17,-1.966112856,8.005064894,CIRC RES,4,14,0.2857142857142857,1,14,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; HEMATOLOGY
cardiac & cardiovascular systems,clinical research in cardiology,2010,67,20,11,30,0,0,-0.400477567,-7.994935106,CLIN RES CARDIOL,24,30,0.6666666666666666,0.36666666666666664,30,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,clinical research in cardiology,2011,90,27,24,47,0,0,-0.105360516,-6.994935106,CLIN RES CARDIOL,24,47,0.574468085,0.5106382978723404,47,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,clinical research in cardiology,2012,96,18,25,43,0,0,-0.040821995,-5.994935106,CLIN RES CARDIOL,24,43,0.4186046511627907,0.5813953488372093,43,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,clinical research in cardiology,2013,79,16,13,27,0,0,-0.235722334,-4.994935106,CLIN RES CARDIOL,24,27,0.5925925925925926,0.48148148148148145,27,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,clinical research in cardiology,2014,71,16,18,29,0,0,-0.342490309,-3.994935106,CLIN RES CARDIOL,24,29,0.5517241379310345,0.6206896551724138,29,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,clinical research in cardiology,2015,89,23,23,40,0,0,-0.116533816,-2.994935106,CLIN RES CARDIOL,24,40,0.575,0.575,40,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,clinical research in cardiology,2016,89,15,17,29,0,0,-0.116533816,-1.994935106,CLIN RES CARDIOL,24,29,0.5172413793103449,0.5862068965517241,29,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,clinical research in cardiology,2017,87,12,21,31,0,0,-0.139262067,-0.994935106,CLIN RES CARDIOL,24,31,0.3870967741935484,0.6774193548387096,31,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,clinical research in cardiology,2018,98,13,22,33,0,0,-0.020202707,0.005064894,CLIN RES CARDIOL,24,33,0.3939393939393939,0.6666666666666666,33,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,clinical research in cardiology,2019,112,16,23,35,0,0,0.113328685,1.005064894,CLIN RES CARDIOL,24,35,0.45714285714285713,0.6571428571428571,35,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,clinical research in cardiology,2020,131,23,24,41,0,0,0.270027137,2.005064894,CLIN RES CARDIOL,24,41,0.5609756097560976,0.5853658536585366,41,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,clinical research in cardiology,2021,144,21,33,49,0,0,0.364643114,3.005064894,CLIN RES CARDIOL,24,49,0.42857142857142855,0.673469388,49,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,clinical research in cardiology,2022,103,15,35,44,0,0,0.029558802,4.005064894,CLIN RES CARDIOL,24,44,0.3409090909090909,0.7954545454545454,44,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,clinical research in cardiology,2023,131,12,43,49,0,0,0.270027137,5.005064894,CLIN RES CARDIOL,24,49,0.24489795918367346,0.8775510204081632,49,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,clinical research in cardiology,2024,153,12,28,39,0,0,0.425267735,6.005064894,CLIN RES CARDIOL,24,39,0.3076923076923077,0.717948718,39,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,clinical research in cardiology,2025,257,38,64,97,0,0,0.943905899,7.005064894,CLIN RES CARDIOL,24,97,0.3917525773195876,0.6597938144329897,97,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,clinical research in cardiology,2026,26,4,10,13,0,0,-1.347073648,8.005064894,CLIN RES CARDIOL,24,13,0.3076923076923077,0.7692307692307693,13,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,eurointervention,2010,62,12,3,14,0,0,-0.478035801,-7.994935106,EUROINTERVENTION,15,14,0.8571428571428571,0.21428571428571427,14,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,eurointervention,2011,49,8,4,12,0,0,-0.713349888,-6.994935106,EUROINTERVENTION,15,12,0.6666666666666666,0.3333333333333333,12,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,eurointervention,2012,4,1,0,1,0,0,-3.218875825,-5.994935106,EUROINTERVENTION,15,1,1,0,1,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,eurointervention,2014,13,2,3,4,0,0,-2.040220829,-3.994935106,EUROINTERVENTION,15,4,0.5,0.75,4,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,eurointervention,2015,20,3,1,4,0,0,-1.609437912,-2.994935106,EUROINTERVENTION,15,4,0.75,0.25,4,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,eurointervention,2016,24,2,2,4,0,0,-1.427116356,-1.994935106,EUROINTERVENTION,15,4,0.5,0.5,4,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,eurointervention,2017,29,6,6,11,0,0,-1.237874356,-0.994935106,EUROINTERVENTION,15,11,0.5454545454545454,0.5454545454545454,11,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,eurointervention,2023,11,2,5,7,0,0,-2.207274913,5.005064894,EUROINTERVENTION,15,7,0.2857142857142857,0.7142857142857143,7,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,eurointervention,2024,91,14,32,41,0,0,-0.094310679,6.005064894,EUROINTERVENTION,15,41,0.34146341463414637,0.7804878048780488,41,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,eurointervention,2025,22,6,3,9,0,0,-1.514127733,7.005064894,EUROINTERVENTION,15,9,0.6666666666666666,0.3333333333333333,9,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,europace,2010,161,24,24,42,0,0,0.476234179,-7.994935106,EUROPACE,11,42,0.5714285714285714,0.5714285714285714,42,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,europace,2011,186,19,12,31,0,0,0.620576488,-6.994935106,EUROPACE,11,31,0.6129032258064516,0.3870967741935484,31,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,europace,2012,181,29,19,42,0,0,0.593326845,-5.994935106,EUROPACE,11,42,0.6904761904761905,0.4523809523809524,42,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,europace,2013,190,27,16,41,0,0,0.641853886,-4.994935106,EUROPACE,11,41,0.6585365853658537,0.3902439024390244,41,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,europace,2014,213,23,26,46,0,0,0.75612198,-3.994935106,EUROPACE,11,46,0.5,0.5652173913043478,46,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,europace,2015,184,17,25,41,0,0,0.609765572,-2.994935106,EUROPACE,11,41,0.4146341463414634,0.6097560975609756,41,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,europace,2016,205,20,29,45,0,0,0.717839793,-1.994935106,EUROPACE,11,45,0.4444444444444444,0.6444444444444445,45,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,europace,2017,198,17,30,44,0,0,0.683096845,-0.994935106,EUROPACE,11,44,0.38636363636363635,0.6818181818181818,44,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,europace,2018,277,54,48,90,0,0,1.01884732,0.005064894,EUROPACE,11,90,0.6,0.5333333333333333,90,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,europace,2019,170,19,33,47,0,0,0.530628251,1.005064894,EUROPACE,11,47,0.40425531914893614,0.7021276595744681,47,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,europace,2020,187,26,41,62,0,0,0.625938431,2.005064894,EUROPACE,11,62,0.41935483870967744,0.6612903225806451,62,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,europace,2021,201,19,53,67,0,0,0.698134722,3.005064894,EUROPACE,11,67,0.2835820895522388,0.7910447761194029,67,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,europace,2022,147,15,30,38,0,0,0.385262401,4.005064894,EUROPACE,11,38,0.39473684210526316,0.7894736842105263,38,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,europace,2023,328,39,68,96,0,0,1.187843422,5.005064894,EUROPACE,11,96,0.40625,0.7083333333333334,96,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,europace,2024,167,22,48,61,0,0,0.512823626,6.005064894,EUROPACE,11,61,0.36065573770491804,0.7868852459016393,61,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,europace,2025,155,24,48,61,0,0,0.438254931,7.005064894,EUROPACE,11,61,0.39344262295081966,0.7868852459016393,61,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,european journal of cardiovascular nursing,2010,25,3,0,3,0,0,-1.386294361,-7.994935106,EUR J CARDIOVASC NUR,23,3,1,0,3,CARDIAC & CARDIOVASCULAR SYSTEMS; NURSING
cardiac & cardiovascular systems,european journal of cardiovascular nursing,2011,26,3,2,4,0,0,-1.347073648,-6.994935106,EUR J CARDIOVASC NUR,23,4,0.75,0.5,4,CARDIAC & CARDIOVASCULAR SYSTEMS; NURSING
cardiac & cardiovascular systems,european journal of cardiovascular nursing,2012,40,1,1,2,0,0,-0.916290732,-5.994935106,EUR J CARDIOVASC NUR,23,2,0.5,0.5,2,CARDIAC & CARDIOVASCULAR SYSTEMS; NURSING
cardiac & cardiovascular systems,european journal of cardiovascular nursing,2013,52,1,3,4,0,0,-0.653926467,-4.994935106,EUR J CARDIOVASC NUR,23,4,0.25,0.75,4,CARDIAC & CARDIOVASCULAR SYSTEMS; NURSING
cardiac & cardiovascular systems,european journal of cardiovascular nursing,2014,49,2,5,7,0,0,-0.713349888,-3.994935106,EUR J CARDIOVASC NUR,23,7,0.2857142857142857,0.7142857142857143,7,CARDIAC & CARDIOVASCULAR SYSTEMS; NURSING
cardiac & cardiovascular systems,european journal of cardiovascular nursing,2015,48,1,1,2,0,0,-0.733969175,-2.994935106,EUR J CARDIOVASC NUR,23,2,0.5,0.5,2,CARDIAC & CARDIOVASCULAR SYSTEMS; NURSING
cardiac & cardiovascular systems,european journal of cardiovascular nursing,2016,60,2,3,5,0,0,-0.510825624,-1.994935106,EUR J CARDIOVASC NUR,23,5,0.4,0.6,5,CARDIAC & CARDIOVASCULAR SYSTEMS; NURSING
cardiac & cardiovascular systems,european journal of cardiovascular nursing,2017,64,4,2,6,0,0,-0.446287103,-0.994935106,EUR J CARDIOVASC NUR,23,6,0.6666666666666666,0.3333333333333333,6,CARDIAC & CARDIOVASCULAR SYSTEMS; NURSING
cardiac & cardiovascular systems,european journal of cardiovascular nursing,2018,65,2,0,2,0,0,-0.430782916,0.005064894,EUR J CARDIOVASC NUR,23,2,1,0,2,CARDIAC & CARDIOVASCULAR SYSTEMS; NURSING
cardiac & cardiovascular systems,european journal of cardiovascular nursing,2019,66,5,4,8,0,0,-0.415515444,1.005064894,EUR J CARDIOVASC NUR,23,8,0.625,0.5,8,CARDIAC & CARDIOVASCULAR SYSTEMS; NURSING
cardiac & cardiovascular systems,european journal of cardiovascular nursing,2021,69,2,5,6,0,0,-0.371063681,3.005064894,EUR J CARDIOVASC NUR,23,6,0.3333333333333333,0.8333333333333334,6,CARDIAC & CARDIOVASCULAR SYSTEMS; NURSING
cardiac & cardiovascular systems,european journal of cardiovascular nursing,2022,73,3,6,9,0,0,-0.314710745,4.005064894,EUR J CARDIOVASC NUR,23,9,0.3333333333333333,0.6666666666666666,9,CARDIAC & CARDIOVASCULAR SYSTEMS; NURSING
cardiac & cardiovascular systems,european journal of cardiovascular nursing,2023,80,4,5,7,0,0,-0.223143551,5.005064894,EUR J CARDIOVASC NUR,23,7,0.5714285714285714,0.7142857142857143,7,CARDIAC & CARDIOVASCULAR SYSTEMS; NURSING
cardiac & cardiovascular systems,european journal of cardiovascular nursing,2024,83,1,5,6,0,0,-0.186329578,6.005064894,EUR J CARDIOVASC NUR,23,6,0.16666666666666666,0.8333333333333334,6,CARDIAC & CARDIOVASCULAR SYSTEMS; NURSING
cardiac & cardiovascular systems,european journal of cardiovascular nursing,2025,98,5,9,12,0,0,-0.020202707,7.005064894,EUR J CARDIOVASC NUR,23,12,0.4166666666666667,0.75,12,CARDIAC & CARDIOVASCULAR SYSTEMS; NURSING
cardiac & cardiovascular systems,european journal of heart failure,2010,135,37,27,63,0,0,0.300104592,-7.994935106,EUR J HEART FAIL,3,63,0.5873015873015873,0.42857142857142855,63,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,european journal of heart failure,2011,140,27,27,50,0,0,0.336472237,-6.994935106,EUR J HEART FAIL,3,50,0.54,0.54,50,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,european journal of heart failure,2012,124,36,17,47,0,0,0.21511138,-5.994935106,EUR J HEART FAIL,3,47,0.7659574468085106,0.3617021276595745,47,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,european journal of heart failure,2013,138,33,23,52,0,0,0.322083499,-4.994935106,EUR J HEART FAIL,3,52,0.6346153846153846,0.4423076923076923,52,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,european journal of heart failure,2014,127,28,22,41,0,0,0.2390169,-3.994935106,EUR J HEART FAIL,3,41,0.6829268292682927,0.5365853658536586,41,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,european journal of heart failure,2015,102,21,18,37,0,0,0.019802627,-2.994935106,EUR J HEART FAIL,3,37,0.5675675675675675,0.4864864864864865,37,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,european journal of heart failure,2016,95,16,14,29,0,0,-0.051293294,-1.994935106,EUR J HEART FAIL,3,29,0.5517241379310345,0.4827586206896552,29,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,european journal of heart failure,2017,109,15,21,34,0,0,0.086177696,-0.994935106,EUR J HEART FAIL,3,34,0.4411764705882353,0.6176470588235294,34,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,european journal of heart failure,2018,96,16,25,38,0,0,-0.040821995,0.005064894,EUR J HEART FAIL,3,38,0.42105263157894735,0.6578947368421053,38,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,european journal of heart failure,2019,97,13,19,30,0,0,-0.030459207,1.005064894,EUR J HEART FAIL,3,30,0.43333333333333335,0.6333333333333333,30,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,european journal of heart failure,2020,127,23,28,43,0,0,0.2390169,2.005064894,EUR J HEART FAIL,3,43,0.5348837209302325,0.6511627906976745,43,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,european journal of heart failure,2021,117,17,36,47,0,0,0.157003749,3.005064894,EUR J HEART FAIL,3,47,0.3617021276595745,0.7659574468085106,47,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,european journal of heart failure,2022,127,20,30,40,0,0,0.2390169,4.005064894,EUR J HEART FAIL,3,40,0.5,0.75,40,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,european journal of heart failure,2023,138,20,26,43,0,0,0.322083499,5.005064894,EUR J HEART FAIL,3,43,0.46511627906976744,0.6046511627906976,43,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,european journal of heart failure,2024,161,18,44,58,0,0,0.476234179,6.005064894,EUR J HEART FAIL,3,58,0.3103448275862069,0.7586206896551724,58,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,european journal of heart failure,2025,196,24,42,59,0,0,0.672944473,7.005064894,EUR J HEART FAIL,3,59,0.4067796610169492,0.711864407,59,CARDIAC & CARDIOVASCULAR SYSTEMS
cardiac & cardiovascular systems,european journal of preventive cardiology,2012,123,14,8,22,0,0,0.207014169,-5.994935106,EUR J PREV CARDIOL,6,22,0.6363636363636364,0.36363636363636365,22,CARDIAC & CARDIOVASCULAR SYSTEMS
