journal,year,n_bar_cont,n_informative,n_bar_or_informative,policy,policy_year,JCR Abbreviation,Publisher,All_Fields,p_bar,p_informative,p_total
American journal of physiology. Cell physiology,2022.0,38,99,108,1.0,2017,AM J PHYSIOL-CELL PH,AMER PHYSIOLOGICAL SOC,CELL BIOLOGY; PHYSIOLOGY,0.3518518518518518,0.9166666666666666,1.2685185185185186
American journal of physiology. Cell physiology,2023.0,46,111,121,1.0,2017,AM J PHYSIOL-CELL PH,AMER PHYSIOLOGICAL SOC,CELL BIOLOGY; PHYSIOLOGY,0.3801652892561983,0.9173553719008264,1.297520661157025
American journal of physiology. Cell physiology,2024.0,78,167,181,1.0,2017,AM J PHYSIOL-CELL PH,AMER PHYSIOLOGICAL SOC,CELL BIOLOGY; PHYSIOLOGY,0.430939226519337,0.9226519337016574,1.3535911602209945
American journal of physiology. Cell physiology,2025.0,73,200,211,1.0,2017,AM J PHYSIOL-CELL PH,AMER PHYSIOLOGICAL SOC,CELL BIOLOGY; PHYSIOLOGY,0.3459715639810427,0.9478672985781992,1.293838862559242
American journal of physiology. Endocrinology and metabolism,2010.0,204,30,216,1.0,2017,AM J PHYSIOL-ENDOC M,AMER PHYSIOLOGICAL SOC,ENDOCRINOLOGY & METABOLISM; PHYSIOLOGY,0.9444444444444444,0.1388888888888889,1.0833333333333333
American journal of physiology. Endocrinology and metabolism,2011.0,220,24,223,1.0,2017,AM J PHYSIOL-ENDOC M,AMER PHYSIOLOGICAL SOC,ENDOCRINOLOGY & METABOLISM; PHYSIOLOGY,0.9865470852017936,0.1076233183856502,1.094170403587444
American journal of physiology. Endocrinology and metabolism,2012.0,248,39,255,1.0,2017,AM J PHYSIOL-ENDOC M,AMER PHYSIOLOGICAL SOC,ENDOCRINOLOGY & METABOLISM; PHYSIOLOGY,0.9725490196078432,0.1529411764705882,1.1254901960784314
American journal of physiology. Endocrinology and metabolism,2013.0,247,47,250,1.0,2017,AM J PHYSIOL-ENDOC M,AMER PHYSIOLOGICAL SOC,ENDOCRINOLOGY & METABOLISM; PHYSIOLOGY,0.988,0.188,1.176
American journal of physiology. Endocrinology and metabolism,2014.0,215,38,223,1.0,2017,AM J PHYSIOL-ENDOC M,AMER PHYSIOLOGICAL SOC,ENDOCRINOLOGY & METABOLISM; PHYSIOLOGY,0.9641255605381166,0.1704035874439461,1.1345291479820627
American journal of physiology. Endocrinology and metabolism,2015.0,171,37,176,1.0,2017,AM J PHYSIOL-ENDOC M,AMER PHYSIOLOGICAL SOC,ENDOCRINOLOGY & METABOLISM; PHYSIOLOGY,0.9715909090909092,0.2102272727272727,1.181818181818182
American journal of physiology. Endocrinology and metabolism,2016.0,148,31,155,1.0,2017,AM J PHYSIOL-ENDOC M,AMER PHYSIOLOGICAL SOC,ENDOCRINOLOGY & METABOLISM; PHYSIOLOGY,0.9548387096774194,0.2,1.1548387096774193
American journal of physiology. Endocrinology and metabolism,2017.0,98,29,104,1.0,2017,AM J PHYSIOL-ENDOC M,AMER PHYSIOLOGICAL SOC,ENDOCRINOLOGY & METABOLISM; PHYSIOLOGY,0.9423076923076924,0.2788461538461538,1.2211538461538465
American journal of physiology. Endocrinology and metabolism,2018.0,128,60,147,1.0,2017,AM J PHYSIOL-ENDOC M,AMER PHYSIOLOGICAL SOC,ENDOCRINOLOGY & METABOLISM; PHYSIOLOGY,0.8707482993197279,0.4081632653061224,1.2789115646258504
American journal of physiology. Endocrinology and metabolism,2019.0,149,92,182,1.0,2017,AM J PHYSIOL-ENDOC M,AMER PHYSIOLOGICAL SOC,ENDOCRINOLOGY & METABOLISM; PHYSIOLOGY,0.8186813186813187,0.5054945054945055,1.324175824175824
American journal of physiology. Endocrinology and metabolism,2020.0,96,105,153,1.0,2017,AM J PHYSIOL-ENDOC M,AMER PHYSIOLOGICAL SOC,ENDOCRINOLOGY & METABOLISM; PHYSIOLOGY,0.6274509803921569,0.6862745098039216,1.3137254901960784
American journal of physiology. Endocrinology and metabolism,2021.0,75,98,135,1.0,2017,AM J PHYSIOL-ENDOC M,AMER PHYSIOLOGICAL SOC,ENDOCRINOLOGY & METABOLISM; PHYSIOLOGY,0.5555555555555556,0.725925925925926,1.2814814814814817
American journal of physiology. Endocrinology and metabolism,2022.0,25,64,71,1.0,2017,AM J PHYSIOL-ENDOC M,AMER PHYSIOLOGICAL SOC,ENDOCRINOLOGY & METABOLISM; PHYSIOLOGY,0.352112676056338,0.9014084507042254,1.2535211267605637
American journal of physiology. Endocrinology and metabolism,2023.0,30,76,84,1.0,2017,AM J PHYSIOL-ENDOC M,AMER PHYSIOLOGICAL SOC,ENDOCRINOLOGY & METABOLISM; PHYSIOLOGY,0.3571428571428571,0.9047619047619048,1.261904761904762
American journal of physiology. Endocrinology and metabolism,2024.0,38,91,101,1.0,2017,AM J PHYSIOL-ENDOC M,AMER PHYSIOLOGICAL SOC,ENDOCRINOLOGY & METABOLISM; PHYSIOLOGY,0.3762376237623762,0.900990099009901,1.2772277227722773
American journal of physiology. Endocrinology and metabolism,2025.0,39,111,125,1.0,2017,AM J PHYSIOL-ENDOC M,AMER PHYSIOLOGICAL SOC,ENDOCRINOLOGY & METABOLISM; PHYSIOLOGY,0.312,0.888,1.2
American journal of physiology. Gastrointestinal and liver physiology,2010.0,219,26,227,1.0,2017,AM J PHYSIOL-GASTR L,AMER PHYSIOLOGICAL SOC,GASTROENTEROLOGY & HEPATOLOGY; PHYSIOLOGY,0.9647577092511012,0.1145374449339207,1.079295154185022
American journal of physiology. Gastrointestinal and liver physiology,2011.0,189,36,197,1.0,2017,AM J PHYSIOL-GASTR L,AMER PHYSIOLOGICAL SOC,GASTROENTEROLOGY & HEPATOLOGY; PHYSIOLOGY,0.9593908629441624,0.182741116751269,1.1421319796954317
American journal of physiology. Gastrointestinal and liver physiology,2012.0,236,58,246,1.0,2017,AM J PHYSIOL-GASTR L,AMER PHYSIOLOGICAL SOC,GASTROENTEROLOGY & HEPATOLOGY; PHYSIOLOGY,0.959349593495935,0.2357723577235772,1.195121951219512
American journal of physiology. Gastrointestinal and liver physiology,2013.0,179,42,182,1.0,2017,AM J PHYSIOL-GASTR L,AMER PHYSIOLOGICAL SOC,GASTROENTEROLOGY & HEPATOLOGY; PHYSIOLOGY,0.9835164835164836,0.2307692307692307,1.2142857142857142
American journal of physiology. Gastrointestinal and liver physiology,2014.0,154,53,162,1.0,2017,AM J PHYSIOL-GASTR L,AMER PHYSIOLOGICAL SOC,GASTROENTEROLOGY & HEPATOLOGY; PHYSIOLOGY,0.9506172839506172,0.3271604938271605,1.2777777777777777
American journal of physiology. Gastrointestinal and liver physiology,2015.0,135,51,141,1.0,2017,AM J PHYSIOL-GASTR L,AMER PHYSIOLOGICAL SOC,GASTROENTEROLOGY & HEPATOLOGY; PHYSIOLOGY,0.9574468085106383,0.3617021276595745,1.319148936170213
American journal of physiology. Gastrointestinal and liver physiology,2016.0,161,63,172,1.0,2017,AM J PHYSIOL-GASTR L,AMER PHYSIOLOGICAL SOC,GASTROENTEROLOGY & HEPATOLOGY; PHYSIOLOGY,0.936046511627907,0.3662790697674418,1.302325581395349
American journal of physiology. Gastrointestinal and liver physiology,2017.0,79,37,92,1.0,2017,AM J PHYSIOL-GASTR L,AMER PHYSIOLOGICAL SOC,GASTROENTEROLOGY & HEPATOLOGY; PHYSIOLOGY,0.8586956521739131,0.4021739130434782,1.2608695652173914
American journal of physiology. Gastrointestinal and liver physiology,2018.0,119,55,127,1.0,2017,AM J PHYSIOL-GASTR L,AMER PHYSIOLOGICAL SOC,GASTROENTEROLOGY & HEPATOLOGY; PHYSIOLOGY,0.937007874015748,0.4330708661417323,1.3700787401574803
American journal of physiology. Gastrointestinal and liver physiology,2019.0,101,66,128,1.0,2017,AM J PHYSIOL-GASTR L,AMER PHYSIOLOGICAL SOC,GASTROENTEROLOGY & HEPATOLOGY; PHYSIOLOGY,0.7890625,0.515625,1.3046875
American journal of physiology. Gastrointestinal and liver physiology,2020.0,82,74,116,1.0,2017,AM J PHYSIOL-GASTR L,AMER PHYSIOLOGICAL SOC,GASTROENTEROLOGY & HEPATOLOGY; PHYSIOLOGY,0.7068965517241379,0.6379310344827587,1.3448275862068966
American journal of physiology. Gastrointestinal and liver physiology,2021.0,51,81,104,1.0,2017,AM J PHYSIOL-GASTR L,AMER PHYSIOLOGICAL SOC,GASTROENTEROLOGY & HEPATOLOGY; PHYSIOLOGY,0.4903846153846153,0.7788461538461539,1.2692307692307692
American journal of physiology. Gastrointestinal and liver physiology,2022.0,24,67,78,1.0,2017,AM J PHYSIOL-GASTR L,AMER PHYSIOLOGICAL SOC,GASTROENTEROLOGY & HEPATOLOGY; PHYSIOLOGY,0.3076923076923077,0.8589743589743589,1.1666666666666663
American journal of physiology. Gastrointestinal and liver physiology,2023.0,27,64,67,1.0,2017,AM J PHYSIOL-GASTR L,AMER PHYSIOLOGICAL SOC,GASTROENTEROLOGY & HEPATOLOGY; PHYSIOLOGY,0.4029850746268656,0.9552238805970148,1.3582089552238803
American journal of physiology. Gastrointestinal and liver physiology,2024.0,42,97,105,1.0,2017,AM J PHYSIOL-GASTR L,AMER PHYSIOLOGICAL SOC,GASTROENTEROLOGY & HEPATOLOGY; PHYSIOLOGY,0.4,0.923809523809524,1.323809523809524
American journal of physiology. Gastrointestinal and liver physiology,2025.0,36,79,95,1.0,2017,AM J PHYSIOL-GASTR L,AMER PHYSIOLOGICAL SOC,GASTROENTEROLOGY & HEPATOLOGY; PHYSIOLOGY,0.3789473684210526,0.8315789473684211,1.2105263157894737
American journal of physiology. Heart and circulatory physiology,2010.0,372,59,388,1.0,2017,AM J PHYSIOL-HEART C,AMER PHYSIOLOGICAL SOC,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; PHYSIOLOGY,0.9587628865979382,0.152061855670103,1.1108247422680413
American journal of physiology. Heart and circulatory physiology,2011.0,386,56,404,1.0,2017,AM J PHYSIOL-HEART C,AMER PHYSIOLOGICAL SOC,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; PHYSIOLOGY,0.9554455445544554,0.1386138613861386,1.094059405940594
American journal of physiology. Heart and circulatory physiology,2012.0,271,47,285,1.0,2017,AM J PHYSIOL-HEART C,AMER PHYSIOLOGICAL SOC,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; PHYSIOLOGY,0.950877192982456,0.1649122807017544,1.1157894736842104
American journal of physiology. Heart and circulatory physiology,2013.0,269,52,275,1.0,2017,AM J PHYSIOL-HEART C,AMER PHYSIOLOGICAL SOC,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; PHYSIOLOGY,0.9781818181818182,0.1890909090909091,1.1672727272727272
American journal of physiology. Heart and circulatory physiology,2014.0,277,69,297,1.0,2017,AM J PHYSIOL-HEART C,AMER PHYSIOLOGICAL SOC,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; PHYSIOLOGY,0.9326599326599326,0.2323232323232323,1.164983164983165
American journal of physiology. Heart and circulatory physiology,2015.0,258,73,288,1.0,2017,AM J PHYSIOL-HEART C,AMER PHYSIOLOGICAL SOC,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; PHYSIOLOGY,0.8958333333333334,0.2534722222222222,1.1493055555555556
American journal of physiology. Heart and circulatory physiology,2016.0,214,78,238,1.0,2017,AM J PHYSIOL-HEART C,AMER PHYSIOLOGICAL SOC,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; PHYSIOLOGY,0.8991596638655462,0.3277310924369748,1.226890756302521
American journal of physiology. Heart and circulatory physiology,2017.0,156,52,172,1.0,2017,AM J PHYSIOL-HEART C,AMER PHYSIOLOGICAL SOC,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; PHYSIOLOGY,0.9069767441860463,0.3023255813953488,1.2093023255813953
American journal of physiology. Heart and circulatory physiology,2018.0,168,75,195,1.0,2017,AM J PHYSIOL-HEART C,AMER PHYSIOLOGICAL SOC,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; PHYSIOLOGY,0.8615384615384616,0.3846153846153846,1.2461538461538462
American journal of physiology. Heart and circulatory physiology,2019.0,112,112,180,1.0,2017,AM J PHYSIOL-HEART C,AMER PHYSIOLOGICAL SOC,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; PHYSIOLOGY,0.6222222222222222,0.6222222222222222,1.2444444444444445
American journal of physiology. Heart and circulatory physiology,2020.0,59,161,182,1.0,2017,AM J PHYSIOL-HEART C,AMER PHYSIOLOGICAL SOC,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; PHYSIOLOGY,0.3241758241758242,0.8846153846153846,1.2087912087912087
American journal of physiology. Heart and circulatory physiology,2021.0,70,176,195,1.0,2017,AM J PHYSIOL-HEART C,AMER PHYSIOLOGICAL SOC,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; PHYSIOLOGY,0.358974358974359,0.9025641025641026,1.2615384615384615
American journal of physiology. Heart and circulatory physiology,2022.0,24,130,132,1.0,2017,AM J PHYSIOL-HEART C,AMER PHYSIOLOGICAL SOC,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; PHYSIOLOGY,0.1818181818181818,0.9848484848484848,1.1666666666666667
American journal of physiology. Heart and circulatory physiology,2023.0,32,115,122,1.0,2017,AM J PHYSIOL-HEART C,AMER PHYSIOLOGICAL SOC,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; PHYSIOLOGY,0.2622950819672131,0.9426229508196722,1.2049180327868854
American journal of physiology. Heart and circulatory physiology,2024.0,42,149,157,1.0,2017,AM J PHYSIOL-HEART C,AMER PHYSIOLOGICAL SOC,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; PHYSIOLOGY,0.267515923566879,0.9490445859872612,1.21656050955414
American journal of physiology. Heart and circulatory physiology,2025.0,31,154,164,1.0,2017,AM J PHYSIOL-HEART C,AMER PHYSIOLOGICAL SOC,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE; PHYSIOLOGY,0.1890243902439024,0.9390243902439024,1.1280487804878048
American journal of physiology. Lung cellular and molecular physiology,2010.0,157,29,162,1.0,2017,AM J PHYSIOL-LUNG C,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; RESPIRATORY SYSTEM,0.9691358024691358,0.1790123456790123,1.148148148148148
American journal of physiology. Lung cellular and molecular physiology,2011.0,174,25,180,1.0,2017,AM J PHYSIOL-LUNG C,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; RESPIRATORY SYSTEM,0.9666666666666668,0.1388888888888889,1.1055555555555556
American journal of physiology. Lung cellular and molecular physiology,2012.0,205,59,210,1.0,2017,AM J PHYSIOL-LUNG C,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; RESPIRATORY SYSTEM,0.9761904761904762,0.2809523809523809,1.2571428571428571
American journal of physiology. Lung cellular and molecular physiology,2013.0,141,43,146,1.0,2017,AM J PHYSIOL-LUNG C,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; RESPIRATORY SYSTEM,0.9657534246575342,0.2945205479452055,1.2602739726027397
American journal of physiology. Lung cellular and molecular physiology,2014.0,156,43,163,1.0,2017,AM J PHYSIOL-LUNG C,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; RESPIRATORY SYSTEM,0.9570552147239264,0.263803680981595,1.2208588957055215
American journal of physiology. Lung cellular and molecular physiology,2015.0,200,82,219,1.0,2017,AM J PHYSIOL-LUNG C,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; RESPIRATORY SYSTEM,0.91324200913242,0.3744292237442922,1.287671232876712
American journal of physiology. Lung cellular and molecular physiology,2016.0,175,66,195,1.0,2017,AM J PHYSIOL-LUNG C,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; RESPIRATORY SYSTEM,0.8974358974358975,0.3384615384615385,1.235897435897436
American journal of physiology. Lung cellular and molecular physiology,2017.0,109,106,164,1.0,2017,AM J PHYSIOL-LUNG C,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; RESPIRATORY SYSTEM,0.6646341463414634,0.6463414634146342,1.3109756097560976
American journal of physiology. Lung cellular and molecular physiology,2018.0,91,114,153,1.0,2017,AM J PHYSIOL-LUNG C,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; RESPIRATORY SYSTEM,0.5947712418300654,0.7450980392156863,1.3398692810457518
American journal of physiology. Lung cellular and molecular physiology,2019.0,95,110,150,1.0,2017,AM J PHYSIOL-LUNG C,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; RESPIRATORY SYSTEM,0.6333333333333333,0.7333333333333333,1.3666666666666667
American journal of physiology. Lung cellular and molecular physiology,2020.0,73,130,151,1.0,2017,AM J PHYSIOL-LUNG C,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; RESPIRATORY SYSTEM,0.4834437086092715,0.8609271523178808,1.3443708609271523
American journal of physiology. Lung cellular and molecular physiology,2021.0,41,140,148,1.0,2017,AM J PHYSIOL-LUNG C,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; RESPIRATORY SYSTEM,0.277027027027027,0.945945945945946,1.222972972972973
American journal of physiology. Lung cellular and molecular physiology,2022.0,28,96,103,1.0,2017,AM J PHYSIOL-LUNG C,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; RESPIRATORY SYSTEM,0.2718446601941747,0.9320388349514565,1.203883495145631
American journal of physiology. Lung cellular and molecular physiology,2023.0,21,110,114,1.0,2017,AM J PHYSIOL-LUNG C,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; RESPIRATORY SYSTEM,0.1842105263157894,0.9649122807017544,1.149122807017544
American journal of physiology. Lung cellular and molecular physiology,2024.0,26,120,125,1.0,2017,AM J PHYSIOL-LUNG C,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; RESPIRATORY SYSTEM,0.208,0.96,1.168
American journal of physiology. Lung cellular and molecular physiology,2025.0,23,98,105,1.0,2017,AM J PHYSIOL-LUNG C,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; RESPIRATORY SYSTEM,0.219047619047619,0.9333333333333332,1.1523809523809525
"American journal of physiology. Regulatory, integrative and comparative physiology",2010.0,279,40,291,1.0,2017,AM J PHYSIOL-REG I,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY,0.9587628865979382,0.1374570446735395,1.0962199312714778
"American journal of physiology. Regulatory, integrative and comparative physiology",2011.0,259,38,268,1.0,2017,AM J PHYSIOL-REG I,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY,0.9664179104477612,0.1417910447761194,1.1082089552238803
"American journal of physiology. Regulatory, integrative and comparative physiology",2012.0,220,30,229,1.0,2017,AM J PHYSIOL-REG I,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY,0.960698689956332,0.131004366812227,1.091703056768559
"American journal of physiology. Regulatory, integrative and comparative physiology",2013.0,196,35,209,1.0,2017,AM J PHYSIOL-REG I,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY,0.937799043062201,0.1674641148325359,1.105263157894737
"American journal of physiology. Regulatory, integrative and comparative physiology",2014.0,186,29,197,1.0,2017,AM J PHYSIOL-REG I,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY,0.9441624365482234,0.1472081218274111,1.0913705583756346
"American journal of physiology. Regulatory, integrative and comparative physiology",2015.0,184,47,198,1.0,2017,AM J PHYSIOL-REG I,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY,0.9292929292929292,0.2373737373737373,1.1666666666666667
"American journal of physiology. Regulatory, integrative and comparative physiology",2016.0,192,39,203,1.0,2017,AM J PHYSIOL-REG I,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY,0.9458128078817734,0.1921182266009852,1.1379310344827585
"American journal of physiology. Regulatory, integrative and comparative physiology",2017.0,113,51,138,1.0,2017,AM J PHYSIOL-REG I,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY,0.8188405797101449,0.3695652173913043,1.1884057971014492
"American journal of physiology. Regulatory, integrative and comparative physiology",2018.0,133,49,156,1.0,2017,AM J PHYSIOL-REG I,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY,0.8525641025641025,0.3141025641025641,1.1666666666666663
"American journal of physiology. Regulatory, integrative and comparative physiology",2019.0,96,82,138,1.0,2017,AM J PHYSIOL-REG I,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY,0.6956521739130435,0.5942028985507246,1.289855072463768
"American journal of physiology. Regulatory, integrative and comparative physiology",2020.0,73,97,142,1.0,2017,AM J PHYSIOL-REG I,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY,0.5140845070422535,0.6830985915492958,1.1971830985915493
"American journal of physiology. Regulatory, integrative and comparative physiology",2021.0,45,99,121,1.0,2017,AM J PHYSIOL-REG I,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY,0.371900826446281,0.8181818181818182,1.1900826446280992
"American journal of physiology. Regulatory, integrative and comparative physiology",2022.0,31,95,112,1.0,2017,AM J PHYSIOL-REG I,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY,0.2767857142857143,0.8482142857142857,1.125
"American journal of physiology. Regulatory, integrative and comparative physiology",2023.0,23,96,105,1.0,2017,AM J PHYSIOL-REG I,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY,0.219047619047619,0.9142857142857144,1.1333333333333333
"American journal of physiology. Regulatory, integrative and comparative physiology",2024.0,23,73,83,1.0,2017,AM J PHYSIOL-REG I,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY,0.2771084337349397,0.8795180722891566,1.1566265060240963
"American journal of physiology. Regulatory, integrative and comparative physiology",2025.0,31,116,129,1.0,2017,AM J PHYSIOL-REG I,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY,0.2403100775193798,0.8992248062015504,1.1395348837209305
American journal of physiology. Renal physiology,2010.0,252,43,261,1.0,2017,AM J PHYSIOL-RENAL,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; UROLOGY & NEPHROLOGY,0.9655172413793104,0.1647509578544061,1.1302681992337165
American journal of physiology. Renal physiology,2011.0,242,36,249,1.0,2017,AM J PHYSIOL-RENAL,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; UROLOGY & NEPHROLOGY,0.9718875502008032,0.144578313253012,1.1164658634538152
American journal of physiology. Renal physiology,2012.0,292,48,294,1.0,2017,AM J PHYSIOL-RENAL,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; UROLOGY & NEPHROLOGY,0.9931972789115646,0.1632653061224489,1.1564625850340136
American journal of physiology. Renal physiology,2013.0,273,53,281,1.0,2017,AM J PHYSIOL-RENAL,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; UROLOGY & NEPHROLOGY,0.9715302491103204,0.1886120996441281,1.1601423487544484
American journal of physiology. Renal physiology,2014.0,228,57,241,1.0,2017,AM J PHYSIOL-RENAL,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; UROLOGY & NEPHROLOGY,0.946058091286307,0.2365145228215767,1.1825726141078838
American journal of physiology. Renal physiology,2015.0,188,46,200,1.0,2017,AM J PHYSIOL-RENAL,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; UROLOGY & NEPHROLOGY,0.94,0.23,1.17
American journal of physiology. Renal physiology,2016.0,174,59,191,1.0,2017,AM J PHYSIOL-RENAL,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; UROLOGY & NEPHROLOGY,0.9109947643979056,0.3089005235602094,1.219895287958115
American journal of physiology. Renal physiology,2017.0,156,66,182,1.0,2017,AM J PHYSIOL-RENAL,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; UROLOGY & NEPHROLOGY,0.8571428571428571,0.3626373626373626,1.2197802197802197
American journal of physiology. Renal physiology,2018.0,207,102,237,1.0,2017,AM J PHYSIOL-RENAL,AMER PHYSIOLOGICAL SOC,PHYSIOLOGY; UROLOGY & NEPHROLOGY,0.8734177215189873,0.430379746835443,1.3037974683544304
